"Apostle Willard Richards and a new bride entered into a mutual covenant of marriage for time and eternity, without having Young or anyone else perform this as an ordinance. Richards (who was official Church Recorder of all temple ordinances) recorded the words of the ceremony, as the couple holds each other by the hand: “of our own free will and avow[, we] mutually acknowledge each other [as] husband & wife, in a covenant not to be broken in time or Eternity for time and for all Eternity, to all intents & purposes as though the seal of the covenant had been placed upon us. for time & all Eternity.” He did not have this ceremony re-performed in the temple.",1845-12-23,1845-12-23
Patriarch John Smith blesses a woman whose husband is non-LDS: “the Priesthood in its fullness shall be confered upon thee in due time[—]thou shalt have pow[e]r ov[e]r try relatives & friends & thy husband & children to lead them whethersoever thou wilt in as much as you seek faithfully & truly to preserve them in the bonds of the new & ev[e]rlasting covenant.”,1845-12-27,1845-12-27
"Young performs the first sealing of a man and wife for “time and all eternity” in the Nauvoo Temple. At meeting of endowed persons, Brigham Young also announces a “thus saith…the Spirit” revelation to allow dancing in the temple for faithful Mormons. However, he and a few associates had been dancing in the temple late at night since 17 Dec. The text of this revelation is available, but has never been canonized or officially published.",1846-01-01,1846-01-01
"Lucy moves with Arthur and Lucy Millikin to Knoxville, Illinois, to avoid the battle of Nauvoo, taking Mary with her. William joins them there for the winter. Fall 1846.",1846-01-01,1846-01-01
"Howard and Martha Jane Coray are endowed, then leave Nauvoo.",1846-01-01,1846-01-01
"Young anoints Kimball and his wife Vilate as the first couple to receive the second anointing in a temple, in which they are ordained as eternal “king and queen, priest and priestess unto God.”",1846-01-08,1846-01-08
During a Sunday temple meeting Nauvoo police officers Hosea Stout and John Scott throw a rock on the head of a suspected spy “which came very near taking his life.”,1846-01-09,1846-01-09
"Young tells a temple congregation that Smith instructed him in the colors and design of a flag that he intends to unfurl in the “valleys that are within the Mountains.” The Flag of the Kingdom of God proved to be similar to the American flag but with twelve white stars encircling one large star, and blue and white stripes.",1846-01-12,1846-01-12
"Howard Coray is paid $200 for ""compiling"" Lucy's history and $35 for transcribing it. Martha is not mentioned.",1846-01-14,1846-01-14
JS marriage to Olive Andrews ,1846-01-15,1846-01-16
JS marriage to Jane Tibbetts,1846-01-17,1846-01-18
JS marriage to Phebe Watrous (Woodworth),1846-01-17,1846-01-18
Young introduces an “adoption” ceremony (“the sealing of men to men”) in the Nauvoo temple. Rank-and-file Mormons are adopted to apostles as spiritual fathers:,1846-01-25,1846-01-25
JS marriage to Cordelia Morley,1846-01-27,1846-01-28
JS marriage to Aphia Sanborn (Dow Yale),1846-01-27,1846-01-28
"Young receives a revelation against Strang. Though the text is available, the revelation has never been canonized or officially published.",1846-01-30,1846-01-30
The first companies of Mormons leave Nauvoo and cross the Mississippi River.,1846-02-04,1846-02-04
JS marriage to Mary Ann Frost (Steams Pratt),1846-02-06,1846-02-07
The last meeting of the Nauvoo Lodge of Masons.,1846-02-07,1846-02-07
"Young and the other apostles meet in the Nauvoo Temple for the last time: “We knelt around the altar and…asked him to enable us one day to finish the Temple, and dedicated it to him and we would leave it in his hands to do as he pleased; and to preserve the building as a monument to Joseph Smith.”",1846-02-08,1846-02-08
The Twelve drop John E. Page for accepting the succession claim of James J. Strang.,1846-02-09,1846-02-09
"Young leaves Nauvoo with his family, reaching Sugar Creek, Iowa, in the evening.",1846-02-15,1846-02-15
Lucy Mack Smith signs a published statement in support of the succession claim of James J. Strang.,1846-03-01,1846-03-01
"William Smith writes James J. Strang a letter of support from the Smith family signed by ""Lucy Smith, Mother in Israel,"" Arthur and Nancy [sic] Milliken, Jenkins and Catherine Salisbury, and Sophronia McLerie. Katharine later denied signing the letter.",1846-03-01,1846-03-01
Almon Babbitt and Joseph Heywood refuse to give Lucy the deed to her house unless she either promises not to let William enter it or promises to make him support the Twelve. She writes them a scorching letter of rebuke.,1846-03-10,1846-03-10
"William writes again to Strang, describing Lucy as a mother in Israel abandoned by her children and hinting that he would like to attend the Strangite conference if he had funds.",1846-03-11,1846-03-11
"Orson Hyde reads his own revelation against Strang to a Sunday congregation in Nauvoo temple. That evening some see an unearthly light illuminating the temple, “as the brightness of fire,” while others see angels. Hyde publishes his revelation as a broadside, but it is not canonized.",1846-03-15,1846-03-15
"The church deeds Lucy the Joseph Noble home. She lives here with eight-year-old granddaughter Mary Bailey Smith, Samuel's daughter.",1846-04-01,1846-04-01
"At a Strangite high council meeting, Jehiel Savage testifies against the conduct of the Twelve at Nauvoo: “There was an institution called Aunt Peggy, by means of which one Carl was whip[p]ed &…one Peck was annointed [with human excrement].”",1846-04-06,1846-04-06
"At a public meeting in Nauvoo, Babbitt and Heywood discuss the problem of the deed and imply that Lucy, Emma, and the other Smiths will eventually come west.",1846-04-08,1846-04-08
"William Clayton writes the words for the most famous Mormon hymn composed after Smith’s death, “All is Well,” which becomes known by its first words: “Come, Come, Ye Saints.” On this same day, the anti-Mormon Warsaw Signal publishes a description of the “Mormon endowments” of the Nauvoo temple, as revealed by an endowed Mormon signing the article as “Emeline.” This could refer to Increase and Maria Van Dusen who published their book-length exposure in New York in 1847 or Catherine Lewis who published hers in Massachusetts in 1848.",1846-04-15,1846-04-15
A public meeting in Iowa approves Young’s proposal to sell the temple to Roman Catholic priests.,1846-04-29,1846-04-29
"In the midst of plans to abandon the temple, President of Seventy Joseph Young dedicates the building in a private ceremony attended by many Mormons. This was only time a temple has been dedicated by someone other than a member of the First Presidency or Quorum of the Twelve Apostles. On 1 May, Orson Hyde publicly dedicates the temple in a public ceremony requiring paid admission.",1846-04-30,1846-04-30
William and Lucy both write letters to Reuben Hedlock in England assuring him that Strang is Joseph's rightful successor.,1846-05-11,1846-05-11
"William Smith goes to Voree where his apostolic ordination is accepted and where he is ordained Patriarch of the church. He plans to build a house for Lucy on a contributed lot. He writes again, saying God has confirmed Strang's position by revelation.",1846-06-11,1846-06-11
"U.S. army officers ask church leaders at Kanesville (Council Bluffs), Iowa, to raise 500 volunteers for the Mexican War. Young had previously commissioned Jesse C. Little to secretly negotiate army service for 2,000 Mormons to finance exploration of the Great Basin. But in public sermons Young would insist that the Mormon Battalion was a necessary accommodation to the U.S. president’s threat to annihilate the Mormons if they did not comply.",1846-06-30,1846-06-30
"Seventies president Levi W. Hancock enlists as the first actively serving general authority to participate in a U.S. war. Young promises the battalion on 18 July that “you will have no fighting to do,” which proves true. A sick detachment would siphon off nearly 275 Mormons to Pueblo, Colorado, where they would be discharged and arrive in Salt Lake Valley on 29 July 1847. The rest would march along the Mexican border to San Diego where most would be discharged in Los Angeles on 16 July 1847.",1846-07-13,1846-07-13
"A non-Mormon at Carthage, Illinois, writes: “The North west of this county is almost entirely depopulated[—]the men having fled, and left their wives, children and crops to the mercy of the marauding parties of Mormons continually infesting this portion of the county. Some 1000 acres of fine wheat is entirely unharvested.”",1846-08-01,1846-08-01
"Young tells a general meeting that certain apostles are wrong in saying that marriage sealings will occur “in the wilderness.” He insists that sealings cannot occur until another temple is built, though a week previously he secretly sealed three plural wives to Woodruff at the camp.",1846-08-09,1846-08-09
"Young warns non-Mormon Thomas L. Kane (whom Young had just met) “that we had more influence with the indians than all other nations on the earth, & if we were compelled we would use it.”",1846-08-31,1846-08-31
"At Woodruff’s request, two young men are whipped with 18 and 23 lashes for “larking” with his teenage brides who he divorced two weeks earlier because of “night ramblings.” The young men’s families refuse to continue to Utah.",1846-09-04,1846-09-06
